date,orders,status,value,service_name 
30/1/2016,0,Other,218400,Uber_CLEAN
30/1/2016,0,Other,54600,Uber_FOOD
30/1/2016,0,Other,300300,Uber_MASSAGE
30/1/2016,20,Other,373100,Uber_RIDE
30/1/2016,0,Other,18200,Uber_SHOP
31/1/2016,310,Cancelled,156874900,Uber_BOX
31/1/2016,20,Cancelled,2793700,Uber_CLEAN
31/1/2016,24610,Cancelled,431731300,Uber_FOOD
31/1/2016,20,Cancelled,3030300,Uber_GLAM
31/1/2016,1050,Cancelled,14687400,Uber_MART
31/1/2016,100,Cancelled,18909800,Uber_MASSAGE
31/1/2016,36550,Cancelled,851450600,Uber_RIDE
31/1/2016,3210,Cancelled,123008340,Uber_SEND
31/1/2016,8490,Cancelled,210199080,Uber_SHOP
31/1/2016,260,Cancelled,,Uber_TIX
31/1/2016,1070,Completed,389115090,Uber_BOX
31/1/2016,240,Completed,40096420,Uber_CLEAN
31/1/2016,86400,Completed,1434332900,Uber_FOOD
31/1/2016,90,Completed,15037750,Uber_GLAM
31/1/2016,30,Completed,546000,Uber_KILAT
31/1/2016,2410,Completed,33797400,Uber_MART
31/1/2016,520,Completed,101816260,Uber_MASSAGE
31/1/2016,209840,Completed,4422376140,Uber_RIDE
31/1/2016,18300,Completed,666143660,Uber_SEND
31/1/2016,18710,Completed,437156720,Uber_SHOP
31/1/2016,10,Completed,140140,Uber_TIX
31/1/2016,20,Failed/Timeout,330785,Uber_TIX
31/1/2016,70,No Driver Found,55066830,Uber_BOX
31/1/2016,10,No Driver Found,2056600,Uber_CLEAN
31/1/2016,70,No Driver Found,1437800,Uber_FOOD
31/1/2016,30,No Driver Found,5869500,Uber_GLAM
31/1/2016,0,No Driver Found,18200,Uber_MART
31/1/2016,30,No Driver Found,4995900,Uber_MASSAGE
31/1/2016,990,No Driver Found,23532600,Uber_RIDE
31/1/2016,150,No Driver Found,5396300,Uber_SEND
31/1/2016,10,No Driver Found,271180,Uber_SHOP
31/1/2016,10,Other,773500,Uber_CLEAN
31/1/2016,10,Other,755300,Uber_GLAM
31/1/2016,40,Other,8399300,Uber_MASSAGE
31/1/2016,0,Other,27300,Uber_RIDE
31/1/2016,0,Other,27300,Uber_SEND
1/2/2016,290,Cancelled,122328115,Uber_BOX
1/2/2016,0,Cancelled,464100,Uber_CLEAN
1/2/2016,30980,Cancelled,528901100,Uber_FOOD
1/2/2016,10,Cancelled,1219400,Uber_GLAM
1/2/2016,10,Cancelled,273000,Uber_KILAT
1/2/2016,600,Cancelled,8426600,Uber_MART
1/2/2016,70,Cancelled,14878500,Uber_MASSAGE
1/2/2016,103000,Cancelled,2185017380,Uber_RIDE
1/2/2016,9180,Cancelled,344755320,Uber_SEND
1/2/2016,9120,Cancelled,232310260,Uber_SHOP
1/2/2016,260,Cancelled,,Uber_TIX
1/2/2016,730,Completed,279306755,Uber_BOX
1/2/2016,110,Completed,19304740,Uber_CLEAN
1/2/2016,72200,Completed,1199698500,Uber_FOOD
1/2/2016,50,Completed,7863310,Uber_GLAM
1/2/2016,180,Completed,3876600,Uber_KILAT
1/2/2016,1390,Completed,19455800,Uber_MART
1/2/2016,360,Completed,67733120,Uber_MASSAGE
1/2/2016,377790,Completed,7764755180,Uber_RIDE
1/2/2016,38430,Completed,1389564540,Uber_SEND
1/2/2016,18670,Completed,456929200,Uber_SHOP
1/2/2016,10,Completed,40950,Uber_TIX
1/2/2016,60,Failed/Timeout,,Uber_TIX
1/2/2016,30,No Driver Found,17850105,Uber_BOX
1/2/2016,0,No Driver Found,456820,Uber_CLEAN
1/2/2016,3000,No Driver Found,52206700,Uber_FOOD
1/2/2016,10,No Driver Found,3230500,Uber_GLAM
1/2/2016,0,No Driver Found,27300,Uber_KILAT
1/2/2016,0,No Driver Found,54600,Uber_MART
1/2/2016,10,No Driver Found,2129400,Uber_MASSAGE
1/2/2016,97900,No Driver Found,2002327600,Uber_RIDE
1/2/2016,6300,No Driver Found,238647500,Uber_SEND
1/2/2016,440,No Driver Found,11453260,Uber_SHOP
1/2/2016,10,Other,1374100,Uber_CLEAN
1/2/2016,20,Other,282100,Uber_FOOD
1/2/2016,0,Other,546000,Uber_GLAM
1/2/2016,20,Other,3294200,Uber_MASSAGE
1/2/2016,210,Other,4040400,Uber_RIDE
1/2/2016,10,Other,280280,Uber_SEND
1/2/2016,0,Other,27300,Uber_SHOP
2/2/2016,330,Cancelled,144877005,Uber_BOX
2/2/2016,10,Cancelled,1829100,Uber_CLEAN
2/2/2016,35120,Cancelled,599371500,Uber_FOOD
2/2/2016,10,Cancelled,1701700,Uber_GLAM
2/2/2016,10,Cancelled,191100,Uber_KILAT
2/2/2016,640,Cancelled,8936200,Uber_MART
2/2/2016,60,Cancelled,9600500,Uber_MASSAGE
2/2/2016,120590,Cancelled,2512870360,Uber_RIDE
2/2/2016,11000,Cancelled,405991040,Uber_SEND
2/2/2016,9530,Cancelled,244040160,Uber_SHOP
2/2/2016,340,Cancelled,,Uber_TIX
2/2/2016,670,Completed,258597430,Uber_BOX
2/2/2016,110,Completed,16361800,Uber_CLEAN
2/2/2016,73130,Completed,1214868200,Uber_FOOD
2/2/2016,40,Completed,6906900,Uber_GLAM
2/2/2016,200,Completed,4149600,Uber_KILAT
2/2/2016,1400,Completed,19546800,Uber_MART
2/2/2016,260,Completed,48202700,Uber_MASSAGE
2/2/2016,355580,Completed,7222706400,Uber_RIDE
2/2/2016,40250,Completed,1450927660,Uber_SEND
2/2/2016,18030,Completed,447261360,Uber_SHOP
2/2/2016,80,Completed,183638,Uber_TIX
2/2/2016,100,Failed/Timeout,43862,Uber_TIX
2/2/2016,40,No Driver Found,19773390,Uber_BOX
2/2/2016,0,No Driver Found,236600,Uber_CLEAN
2/2/2016,7850,No Driver Found,135899400,Uber_FOOD
2/2/2016,20,No Driver Found,3831100,Uber_GLAM
2/2/2016,10,No Driver Found,200200,Uber_MART
2/2/2016,10,No Driver Found,919100,Uber_MASSAGE
2/2/2016,151950,No Driver Found,3126421480,Uber_RIDE
2/2/2016,12990,No Driver Found,485468620,Uber_SEND
2/2/2016,1140,No Driver Found,27835080,Uber_SHOP
2/2/2016,10,Other,2275000,Uber_CLEAN
2/2/2016,0,Other,72800,Uber_FOOD
2/2/2016,10,Other,1055600,Uber_GLAM
2/2/2016,50,Other,9955400,Uber_MASSAGE
2/2/2016,20,Other,342160,Uber_RIDE
2/2/2016,0,Other,27300,Uber_SEND
2/2/2016,0,Other,54600,Uber_SHOP
3/2/2016,300,Cancelled,114980775,Uber_BOX
3/2/2016,10,Cancelled,2411500,Uber_CLEAN
3/2/2016,23580,Cancelled,419783000,Uber_FOOD
3/2/2016,10,Cancelled,2174900,Uber_GLAM
3/2/2016,10,Cancelled,109200,Uber_KILAT
3/2/2016,920,Cancelled,12922000,Uber_MART
3/2/2016,60,Cancelled,13171340,Uber_MASSAGE
3/2/2016,68030,Cancelled,1497976480,Uber_RIDE
3/2/2016,6610,Cancelled,254441460,Uber_SEND
3/2/2016,9830,Cancelled,253127420,Uber_SHOP
3/2/2016,430,Cancelled,,Uber_TIX
3/2/2016,660,Completed,250832400,Uber_BOX
3/2/2016,130,Completed,22495200,Uber_CLEAN
3/2/2016,72900,Completed,1230611200,Uber_FOOD
3/2/2016,60,Completed,9738820,Uber_GLAM
3/2/2016,190,Completed,4067700,Uber_KILAT
3/2/2016,2170,Completed,30357600,Uber_MART
3/2/2016,300,Completed,56272580,Uber_MASSAGE
3/2/2016,412100,Completed,8433406800,Uber_RIDE
3/2/2016,43790,Completed,1585276420,Uber_SEND
3/2/2016,19710,Completed,482656720,Uber_SHOP
3/2/2016,90,Completed,72800,Uber_TIX
3/2/2016,140,Failed/Timeout,1268813,Uber_TIX
3/2/2016,40,No Driver Found,35842625,Uber_BOX
3/2/2016,150,No Driver Found,3094000,Uber_FOOD
3/2/2016,20,No Driver Found,3749200,Uber_GLAM
3/2/2016,30,No Driver Found,546000,Uber_KILAT
3/2/2016,0,No Driver Found,928200,Uber_MASSAGE
3/2/2016,46030,No Driver Found,966900480,Uber_RIDE
3/2/2016,3140,No Driver Found,115460800,Uber_SEND
3/2/2016,60,No Driver Found,1701700,Uber_SHOP
3/2/2016,0,Other,1528800,Uber_BOX
3/2/2016,30,Other,3983980,Uber_CLEAN
3/2/2016,10,Other,127400,Uber_FOOD
3/2/2016,0,Other,154700,Uber_GLAM
3/2/2016,0,Other,664300,Uber_MASSAGE
3/2/2016,50,Other,1070160,Uber_RIDE
3/2/2016,0,Other,67340,Uber_SEND
4/2/2016,330,Cancelled,155125425,Uber_BOX
4/2/2016,20,Cancelled,3594500,Uber_CLEAN
4/2/2016,21410,Cancelled,380170700,Uber_FOOD
4/2/2016,10,Cancelled,837200,Uber_GLAM
4/2/2016,20,Cancelled,354900,Uber_KILAT
4/2/2016,1040,Cancelled,14505400,Uber_MART
4/2/2016,60,Cancelled,11598860,Uber_MASSAGE
4/2/2016,60540,Cancelled,1320320820,Uber_RIDE
4/2/2016,6630,Cancelled,255739120,Uber_SEND
4/2/2016,8560,Cancelled,212188340,Uber_SHOP
4/2/2016,380,Cancelled,,Uber_TIX
4/2/2016,660,Completed,238826315,Uber_BOX
4/2/2016,100,Completed,17508400,Uber_CLEAN
4/2/2016,72450,Completed,1214385900,Uber_FOOD
4/2/2016,60,Completed,9545900,Uber_GLAM
4/2/2016,180,Completed,3849300,Uber_KILAT
4/2/2016,2200,Completed,30812600,Uber_MART
4/2/2016,360,Completed,67653040,Uber_MASSAGE
4/2/2016,412320,Completed,8350016220,Uber_RIDE
4/2/2016,45800,Completed,1662167780,Uber_SEND
4/2/2016,19070,Completed,467487020,Uber_SHOP
4/2/2016,150,Completed,194285,Uber_TIX
4/2/2016,70,Failed/Timeout,230230,Uber_TIX
4/2/2016,40,No Driver Found,24890775,Uber_BOX
4/2/2016,0,No Driver Found,345800,Uber_CLEAN
4/2/2016,90,No Driver Found,1810900,Uber_FOOD
4/2/2016,30,No Driver Found,6570200,Uber_GLAM
4/2/2016,50,No Driver Found,1037400,Uber_KILAT
4/2/2016,10,No Driver Found,1410500,Uber_MASSAGE
4/2/2016,41120,No Driver Found,842093980,Uber_RIDE
4/2/2016,4350,No Driver Found,158771340,Uber_SEND
4/2/2016,20,No Driver Found,939120,Uber_SHOP
4/2/2016,20,Other,2325960,Uber_CLEAN
4/2/2016,0,Other,27300,Uber_FOOD
4/2/2016,0,Other,21840,Uber_RIDE
5/2/2016,340,Cancelled,227981390,Uber_BOX
5/2/2016,30,Cancelled,4313400,Uber_CLEAN
5/2/2016,20230,Cancelled,354463200,Uber_FOOD
5/2/2016,10,Cancelled,1847300,Uber_GLAM
5/2/2016,20,Cancelled,409500,Uber_KILAT
5/2/2016,860,Cancelled,12030200,Uber_MART
5/2/2016,40,Cancelled,8521240,Uber_MASSAGE
5/2/2016,94780,Cancelled,2056916680,Uber_RIDE
5/2/2016,9730,Cancelled,372963500,Uber_SEND
5/2/2016,8810,Cancelled,236314260,Uber_SHOP
5/2/2016,350,Cancelled,,Uber_TIX
5/2/2016,810,Completed,323747515,Uber_BOX
5/2/2016,120,Completed,20303920,Uber_CLEAN
5/2/2016,73220,Completed,1228008600,Uber_FOOD
5/2/2016,80,Completed,14605500,Uber_GLAM
5/2/2016,180,Completed,3849300,Uber_KILAT
5/2/2016,1900,Completed,26608400,Uber_MART
5/2/2016,280,Completed,56978740,Uber_MASSAGE
5/2/2016,468570,Completed,9571554720,Uber_RIDE
5/2/2016,54760,Completed,2011851660,Uber_SEND
5/2/2016,19030,Completed,473234580,Uber_SHOP
5/2/2016,180,Completed,109610,Uber_TIX
5/2/2016,80,Failed/Timeout,745654,Uber_TIX
5/2/2016,50,No Driver Found,37276330,Uber_BOX
5/2/2016,0,No Driver Found,218400,Uber_CLEAN
5/2/2016,50,No Driver Found,964600,Uber_FOOD
5/2/2016,40,No Driver Found,7538440,Uber_GLAM
5/2/2016,10,No Driver Found,218400,Uber_KILAT
5/2/2016,0,No Driver Found,18200,Uber_MART
5/2/2016,0,No Driver Found,436800,Uber_MASSAGE
5/2/2016,34610,No Driver Found,715880620,Uber_RIDE
5/2/2016,3110,No Driver Found,110186440,Uber_SEND
5/2/2016,20,No Driver Found,586040,Uber_SHOP
5/2/2016,30,Other,5208840,Uber_CLEAN
5/2/2016,0,Other,72800,Uber_FOOD
5/2/2016,50,Other,982800,Uber_RIDE
5/2/2016,0,Other,103740,Uber_SEND
6/2/2016,400,Cancelled,195415220,Uber_BOX
6/2/2016,50,Cancelled,7622160,Uber_CLEAN
6/2/2016,18860,Cancelled,327600000,Uber_FOOD
6/2/2016,40,Cancelled,5274360,Uber_GLAM
6/2/2016,10,Cancelled,245700,Uber_KILAT
6/2/2016,840,Cancelled,11739000,Uber_MART
6/2/2016,80,Cancelled,14760200,Uber_MASSAGE
6/2/2016,44650,Cancelled,1018646720,Uber_RIDE
6/2/2016,5640,Cancelled,222578720,Uber_SEND
6/2/2016,7860,Cancelled,207916800,Uber_SHOP
6/2/2016,350,Cancelled,,Uber_TIX
6/2/2016,740,Completed,286062140,Uber_BOX
6/2/2016,240,Completed,42507920,Uber_CLEAN
6/2/2016,80990,Completed,1337154000,Uber_FOOD
6/2/2016,110,Completed,17472000,Uber_GLAM
6/2/2016,90,Completed,1911000,Uber_KILAT
6/2/2016,2120,Completed,29720600,Uber_MART
6/2/2016,480,Completed,89860680,Uber_MASSAGE
6/2/2016,288110,Completed,6021169700,Uber_RIDE
6/2/2016,39540,Completed,1456092820,Uber_SEND
6/2/2016,18730,Completed,463037120,Uber_SHOP
6/2/2016,250,Completed,415506,Uber_TIX
6/2/2016,40,Failed/Timeout,251160,Uber_TIX
6/2/2016,70,No Driver Found,57750420,Uber_BOX
6/2/2016,0,No Driver Found,618800,Uber_CLEAN
6/2/2016,80,No Driver Found,1765400,Uber_FOOD
6/2/2016,70,No Driver Found,13213200,Uber_GLAM
6/2/2016,0,No Driver Found,18200,Uber_MART
6/2/2016,10,No Driver Found,1965600,Uber_MASSAGE
6/2/2016,950,No Driver Found,23998520,Uber_RIDE
6/2/2016,220,No Driver Found,8273720,Uber_SEND
6/2/2016,20,No Driver Found,564200,Uber_SHOP
6/2/2016,40,Other,5496400,Uber_CLEAN
6/2/2016,0,Other,54600,Uber_RIDE
7/2/2016,260,Cancelled,136109155,Uber_BOX
7/2/2016,30,Cancelled,4115020,Uber_CLEAN
7/2/2016,19130,Cancelled,330093400,Uber_FOOD
7/2/2016,20,Cancelled,2457000,Uber_GLAM
7/2/2016,800,Cancelled,11138400,Uber_MART
7/2/2016,90,Cancelled,17160780,Uber_MASSAGE
7/2/2016,30940,Cancelled,712344360,Uber_RIDE
7/2/2016,3910,Cancelled,153351380,Uber_SEND
7/2/2016,7190,Cancelled,180374740,Uber_SHOP
7/2/2016,270,Cancelled,,Uber_TIX
7/2/2016,670,Completed,247287950,Uber_BOX
7/2/2016,190,Completed,32166680,Uber_CLEAN
7/2/2016,76840,Completed,1278459000,Uber_FOOD
7/2/2016,100,Completed,14742000,Uber_GLAM
7/2/2016,20,Completed,409500,Uber_KILAT
7/2/2016,2180,Completed,30521400,Uber_MART
7/2/2016,540,Completed,102749920,Uber_MASSAGE
7/2/2016,190750,Completed,4012168160,Uber_RIDE
7/2/2016,28320,Completed,1027828620,Uber_SEND
7/2/2016,16330,Completed,393671460,Uber_SHOP
7/2/2016,210,Completed,167577,Uber_TIX
7/2/2016,40,Failed/Timeout,37037,Uber_TIX
7/2/2016,40,No Driver Found,29051295,Uber_BOX
7/2/2016,10,No Driver Found,682500,Uber_CLEAN
7/2/2016,50,No Driver Found,1001000,Uber_FOOD
7/2/2016,70,No Driver Found,11653460,Uber_GLAM
7/2/2016,20,No Driver Found,2256800,Uber_MASSAGE
7/2/2016,790,No Driver Found,22568000,Uber_RIDE
7/2/2016,130,No Driver Found,4932200,Uber_SEND
7/2/2016,40,No Driver Found,1066520,Uber_SHOP
7/2/2016,50,Other,8854300,Uber_CLEAN
8/2/2016,220,Cancelled,108353700,Uber_BOX
8/2/2016,20,Cancelled,2548000,Uber_CLEAN
8/2/2016,21040,Cancelled,365146600,Uber_FOOD
8/2/2016,20,Cancelled,2912000,Uber_GLAM
8/2/2016,0,Cancelled,54600,Uber_KILAT
8/2/2016,820,Cancelled,11411400,Uber_MART
8/2/2016,110,Cancelled,20778940,Uber_MASSAGE
8/2/2016,31600,Cancelled,724430980,Uber_RIDE
8/2/2016,2620,Cancelled,98658560,Uber_SEND
8/2/2016,7190,Cancelled,176782060,Uber_SHOP
8/2/2016,250,Cancelled,,Uber_TIX
8/2/2016,510,Completed,189593495,Uber_BOX
8/2/2016,130,Completed,20853560,Uber_CLEAN
8/2/2016,78040,Completed,1293100900,Uber_FOOD
8/2/2016,100,Completed,16239860,Uber_GLAM
8/2/2016,20,Completed,518700,Uber_KILAT
8/2/2016,2270,Completed,31777200,Uber_MART
8/2/2016,560,Completed,103461540,Uber_MASSAGE
8/2/2016,166390,Completed,3546042500,Uber_RIDE
8/2/2016,17690,Completed,638954680,Uber_SEND
8/2/2016,14500,Completed,340456480,Uber_SHOP
8/2/2016,0,Completed,27300,Uber_TIX
8/2/2016,10,Failed/Timeout,213850,Uber_TIX
8/2/2016,20,No Driver Found,17163510,Uber_BOX
8/2/2016,0,No Driver Found,718900,Uber_CLEAN
8/2/2016,100,No Driver Found,2156700,Uber_FOOD
8/2/2016,10,No Driver Found,2338700,Uber_GLAM
8/2/2016,30,No Driver Found,4013100,Uber_MASSAGE
8/2/2016,1290,No Driver Found,31682560,Uber_RIDE
8/2/2016,180,No Driver Found,5731180,Uber_SEND
8/2/2016,40,No Driver Found,986440,Uber_SHOP
8/2/2016,40,Other,6539260,Uber_CLEAN
9/2/2016,270,Cancelled,125634600,Uber_BOX
9/2/2016,10,Cancelled,1537900,Uber_CLEAN
9/2/2016,18580,Cancelled,321157200,Uber_FOOD
9/2/2016,20,Cancelled,3075800,Uber_GLAM
9/2/2016,10,Cancelled,273000,Uber_KILAT
9/2/2016,690,Cancelled,9591400,Uber_MART
9/2/2016,70,Cancelled,13777400,Uber_MASSAGE
9/2/2016,80960,Cancelled,1713216960,Uber_RIDE
9/2/2016,5420,Cancelled,206071320,Uber_SEND
9/2/2016,7680,Cancelled,194650820,Uber_SHOP
9/2/2016,260,Cancelled,,Uber_TIX
9/2/2016,460,Completed,181104560,Uber_BOX
9/2/2016,130,Completed,21781760,Uber_CLEAN
9/2/2016,66890,Completed,1112220200,Uber_FOOD
9/2/2016,60,Completed,8981700,Uber_GLAM
9/2/2016,150,Completed,3221400,Uber_KILAT
9/2/2016,1960,Completed,27391000,Uber_MART
9/2/2016,340,Completed,64994020,Uber_MASSAGE
9/2/2016,374240,Completed,7659377180,Uber_RIDE
9/2/2016,34100,Completed,1239907760,Uber_SEND
9/2/2016,16340,Completed,396385080,Uber_SHOP
9/2/2016,10,Completed,26800,Uber_TIX
9/2/2016,30,Failed/Timeout,63200,Uber_TIX
9/2/2016,20,No Driver Found,12554360,Uber_BOX
9/2/2016,10,No Driver Found,1255800,Uber_CLEAN
9/2/2016,50,No Driver Found,955500,Uber_FOOD
9/2/2016,10,No Driver Found,2151240,Uber_GLAM
9/2/2016,0,No Driver Found,81900,Uber_KILAT
9/2/2016,10,No Driver Found,72800,Uber_MART
9/2/2016,10,No Driver Found,764400,Uber_MASSAGE
9/2/2016,50020,No Driver Found,1000535900,Uber_RIDE
9/2/2016,1630,No Driver Found,56250740,Uber_SEND
9/2/2016,20,No Driver Found,560560,Uber_SHOP
9/2/2016,10,Other,1122940,Uber_CLEAN
9/2/2016,0,Other,27300,Uber_FOOD
9/2/2016,0,Other,49140,Uber_RIDE
10/2/2016,240,Cancelled,106758470,Uber_BOX
10/2/2016,10,Cancelled,793520,Uber_CLEAN
10/2/2016,20580,Cancelled,362007100,Uber_FOOD
10/2/2016,10,Cancelled,1079260,Uber_GLAM
10/2/2016,10,Cancelled,245700,Uber_KILAT
10/2/2016,820,Cancelled,11538800,Uber_MART
10/2/2016,50,Cancelled,9864400,Uber_MASSAGE
10/2/2016,64450,Cancelled,1397006520,Uber_RIDE
10/2/2016,5780,Cancelled,225281420,Uber_SEND
10/2/2016,8720,Cancelled,219579360,Uber_SHOP
10/2/2016,440,Cancelled,,Uber_TIX
10/2/2016,530,Completed,201145490,Uber_BOX
10/2/2016,110,Completed,17988880,Uber_CLEAN
10/2/2016,68370,Completed,1153270300,Uber_FOOD
10/2/2016,50,Completed,8049860,Uber_GLAM
10/2/2016,220,Completed,4695600,Uber_KILAT
10/2/2016,1940,Completed,27172600,Uber_MART
10/2/2016,340,Completed,62542480,Uber_MASSAGE
10/2/2016,405780,Completed,8166083380,Uber_RIDE
10/2/2016,37640,Completed,1366476020,Uber_SEND
10/2/2016,16820,Completed,408449860,Uber_SHOP
10/2/2016,360,Completed,389116,Uber_TIX
10/2/2016,30,Failed/Timeout,91000,Uber_TIX
10/2/2016,20,No Driver Found,8954400,Uber_BOX
10/2/2016,10,No Driver Found,718900,Uber_CLEAN
10/2/2016,330,No Driver Found,6916000,Uber_FOOD
10/2/2016,20,No Driver Found,2990260,Uber_GLAM
10/2/2016,0,No Driver Found,81900,Uber_KILAT
10/2/2016,0,No Driver Found,436800,Uber_MASSAGE
10/2/2016,15800,No Driver Found,322329280,Uber_RIDE
10/2/2016,860,No Driver Found,27835080,Uber_SEND
10/2/2016,70,No Driver Found,1712620,Uber_SHOP
10/2/2016,10,Other,1992900,Uber_CLEAN
11/2/2016,300,Cancelled,136953635,Uber_BOX
11/2/2016,10,Cancelled,728000,Uber_CLEAN
11/2/2016,19780,Cancelled,347410700,Uber_FOOD
11/2/2016,10,Cancelled,1747200,Uber_GLAM
11/2/2016,10,Cancelled,191100,Uber_KILAT
11/2/2016,1020,Cancelled,14323400,Uber_MART
11/2/2016,60,Cancelled,12294100,Uber_MASSAGE
11/2/2016,75840,Cancelled,1638939120,Uber_RIDE
11/2/2016,5230,Cancelled,197948660,Uber_SEND
11/2/2016,7530,Cancelled,202740720,Uber_SHOP
11/2/2016,570,Cancelled,,Uber_TIX
11/2/2016,630,Completed,232698830,Uber_BOX
11/2/2016,90,Completed,14831180,Uber_CLEAN
11/2/2016,67120,Completed,1120665000,Uber_FOOD
11/2/2016,40,Completed,6643000,Uber_GLAM
11/2/2016,210,Completed,4368000,Uber_KILAT
11/2/2016,2110,Completed,29575000,Uber_MART
11/2/2016,360,Completed,68723200,Uber_MASSAGE
11/2/2016,400990,Completed,8123551800,Uber_RIDE
11/2/2016,38460,Completed,1389495380,Uber_SEND
11/2/2016,15710,Completed,388444420,Uber_SHOP
11/2/2016,670,Completed,369460,Uber_TIX
11/2/2016,50,Failed/Timeout,,Uber_TIX
11/2/2016,20,No Driver Found,11200280,Uber_BOX
11/2/2016,0,No Driver Found,673400,Uber_CLEAN
11/2/2016,30,No Driver Found,546000,Uber_FOOD
11/2/2016,10,No Driver Found,2821000,Uber_GLAM
11/2/2016,0,No Driver Found,54600,Uber_KILAT
11/2/2016,0,No Driver Found,18200,Uber_MART
11/2/2016,20,No Driver Found,2229500,Uber_MASSAGE
11/2/2016,26510,No Driver Found,545106380,Uber_RIDE
11/2/2016,1120,No Driver Found,39361140,Uber_SEND
11/2/2016,40,No Driver Found,1308580,Uber_SHOP
11/2/2016,10,Other,800800,Uber_CLEAN
11/2/2016,0,Other,27300,Uber_FOOD
11/2/2016,0,Other,209300,Uber_MASSAGE
11/2/2016,0,Other,49140,Uber_RIDE
12/2/2016,320,Cancelled,147883645,Uber_BOX
12/2/2016,20,Cancelled,2932020,Uber_CLEAN
12/2/2016,19080,Cancelled,331858800,Uber_FOOD
12/2/2016,20,Cancelled,4495400,Uber_GLAM
12/2/2016,10,Cancelled,218400,Uber_KILAT
12/2/2016,940,Cancelled,13213200,Uber_MART
12/2/2016,60,Cancelled,10155600,Uber_MASSAGE
12/2/2016,99170,Cancelled,2098070520,Uber_RIDE
12/2/2016,6210,Cancelled,231937160,Uber_SEND
12/2/2016,6550,Cancelled,185103100,Uber_SHOP
12/2/2016,440,Cancelled,,Uber_TIX
12/2/2016,650,Completed,271241425,Uber_BOX
12/2/2016,110,Completed,18452980,Uber_CLEAN
12/2/2016,70720,Completed,1173299400,Uber_FOOD
12/2/2016,80,Completed,14014000,Uber_GLAM
12/2/2016,200,Completed,4122300,Uber_KILAT
12/2/2016,2160,Completed,30303000,Uber_MART
12/2/2016,340,Completed,65418080,Uber_MASSAGE
12/2/2016,414340,Completed,8419370960,Uber_RIDE
12/2/2016,40020,Completed,1444135420,Uber_SEND
12/2/2016,15260,Completed,377979420,Uber_SHOP
12/2/2016,520,Completed,17063,Uber_TIX
12/2/2016,40,Failed/Timeout,51188,Uber_TIX
12/2/2016,40,No Driver Found,29817060,Uber_BOX
12/2/2016,140,No Driver Found,2666300,Uber_FOOD
12/2/2016,40,No Driver Found,5780320,Uber_GLAM
12/2/2016,10,No Driver Found,300300,Uber_KILAT
12/2/2016,0,No Driver Found,36400,Uber_MART
12/2/2016,10,No Driver Found,2129400,Uber_MASSAGE
12/2/2016,70980,No Driver Found,1453896080,Uber_RIDE
12/2/2016,3880,No Driver Found,137597460,Uber_SEND
12/2/2016,120,No Driver Found,4338880,Uber_SHOP
12/2/2016,0,Other,118300,Uber_CLEAN
12/2/2016,10,Other,154700,Uber_FOOD
12/2/2016,40,Other,740740,Uber_RIDE
12/2/2016,0,Other,85540,Uber_SEND
12/2/2016,0,Other,40040,Uber_SHOP
13/2/2016,290,Cancelled,128291345,Uber_BOX
13/2/2016,20,Cancelled,3596320,Uber_CLEAN
13/2/2016,18280,Cancelled,321366500,Uber_FOOD
13/2/2016,30,Cancelled,4531800,Uber_GLAM
13/2/2016,10,Cancelled,273000,Uber_KILAT
13/2/2016,1010,Cancelled,14177800,Uber_MART
13/2/2016,90,Cancelled,16270800,Uber_MASSAGE
13/2/2016,39840,Cancelled,894548200,Uber_RIDE
13/2/2016,3550,Cancelled,136558240,Uber_SEND
13/2/2016,5360,Cancelled,157333540,Uber_SHOP
13/2/2016,330,Cancelled,,Uber_TIX
13/2/2016,820,Completed,315785015,Uber_BOX
13/2/2016,210,Completed,34052200,Uber_CLEAN
13/2/2016,79080,Completed,1302810600,Uber_FOOD
13/2/2016,140,Completed,22882860,Uber_GLAM
13/2/2016,120,Completed,2429700,Uber_KILAT
13/2/2016,2480,Completed,34725600,Uber_MART
13/2/2016,610,Completed,113826440,Uber_MASSAGE
13/2/2016,312470,Completed,6430573240,Uber_RIDE
13/2/2016,31690,Completed,1159520180,Uber_SEND
13/2/2016,14160,Completed,358487220,Uber_SHOP
13/2/2016,270,Completed,124852,Uber_TIX
13/2/2016,50,Failed/Timeout,538356,Uber_TIX
13/2/2016,40,No Driver Found,26665730,Uber_BOX
13/2/2016,0,No Driver Found,118300,Uber_CLEAN
13/2/2016,50,No Driver Found,1064700,Uber_FOOD
13/2/2016,40,No Driver Found,6151600,Uber_GLAM
13/2/2016,10,No Driver Found,637000,Uber_MASSAGE
13/2/2016,780,No Driver Found,20023640,Uber_RIDE
13/2/2016,110,No Driver Found,3965780,Uber_SEND
13/2/2016,40,No Driver Found,1051960,Uber_SHOP
13/2/2016,10,Other,784420,Uber_CLEAN
13/2/2016,0,Other,21840,Uber_RIDE
13/2/2016,0,Other,27300,Uber_SEND
14/2/2016,290,Cancelled,146771170,Uber_BOX
14/2/2016,10,Cancelled,2056600,Uber_CLEAN
14/2/2016,19930,Cancelled,351323700,Uber_FOOD
14/2/2016,40,Cancelled,3530800,Uber_GLAM
14/2/2016,10,Cancelled,109200,Uber_KILAT
14/2/2016,1450,Cancelled,20293000,Uber_MART
14/2/2016,130,Cancelled,22540700,Uber_MASSAGE
